condition_info,time,syntax_penn_tok1,syntax_penn_tok2,syntax_penn_lem1,syntax_penn_lem2,lexical_tok1,lexical_tok2,lexical_lem1,lexical_lem2,cosine_semanticL,partner_direction,utterance_length1,utterance_length2,condition,age [in months]
167.cha.conv.txt-select.txt-rand.txt,18,0.8320502943378437,0.0,0.9622504486493763,0.0,0.0,0.0,0.0,0.0,0.38255322236912015,MOT>CHI,7,1,TYP,44
167.cha.conv.txt-select.txt-rand.txt,19,0.4815434123430768,0.0,0.5735393346764044,0.0,0.0,0.0,0.0,0.0,0.22401076869504977,CHI>MOT,1,40,TYP,44
167.cha.conv.txt-select.txt-rand.txt,20,0.4592793267718459,0.10690449676496974,0.38760126648920734,0.20965696734438366,0.04055535528269063,0.0,0.07715167498104596,0.0,0.6684180448319192,MOT>CHI,40,6,TYP,44
167.cha.conv.txt-select.txt-rand.txt,21,0.30151134457776363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35279067621809934,CHI>MOT,6,1,TYP,44
167.cha.conv.txt-select.txt-rand.txt,22,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,MOT>participant,1,1,TYP,44
167.cha.conv.txt-select.txt-rand.txt,23,0.6324555320336759,0.0,0.6324555320336759,0.0,0.0,0.0,0.0,0.0,,participant>MOT,1,8,TYP,44
167.cha.conv.txt-select.txt-rand.txt,24,0.6804138174397718,0.10101525445522107,0.6396021490668313,0.1951800145897066,0.14433756729740646,0.0,0.1386750490563073,0.0,0.49144745757016395,MOT>CHI,8,16,TYP,44
167.cha.conv.txt-select.txt-rand.txt,25,0.4082482904638631,0.0,0.5330017908890261,0.0,0.18257418583505536,0.0,0.17541160386140586,0.0,0.3989342722004685,CHI>MOT,16,5,TYP,44
167.cha.conv.txt-select.txt-rand.txt,26,0.4082482904638631,0.4082482904638631,0.4082482904638631,0.4082482904638631,0.19999999999999996,0.0,0.19999999999999996,0.0,0.414802548215522,MOT>CHI,5,5,TYP,44
167.cha.conv.txt-select.txt-rand.txt,27,0.5477225575051661,0.18257418583505536,0.5477225575051661,0.18257418583505536,0.18257418583505536,0.0,0.18257418583505536,0.0,0.3662020288462622,CHI>MOT,5,6,TYP,44
167.cha.conv.txt-select.txt-rand.txt,28,0.7071067811865475,0.3651483716701107,0.7071067811865475,0.3651483716701107,0.0,0.0,0.0,0.0,0.556970699702123,MOT>CHI,6,5,TYP,44
167.cha.conv.txt-select.txt-rand.txt,29,0.09622504486493764,0.0,0.4216370213557839,0.5103103630798288,0.09759000729485333,0.0,0.08944271909999159,0.0,0.4540412503186435,CHI>MOT,5,15,TYP,44
167.cha.conv.txt-select.txt-rand.txt,30,0.140028008402801,0.1336306209562122,0.15430334996209194,0.125,0.19518001458970666,0.0,0.17888543819998318,0.0,0.4380677849382142,MOT>CHI,15,5,TYP,44
167.cha.conv.txt-select.txt-rand.txt,31,0.0,0.0,0.0,0.0,0.18257418583505536,0.0,0.18257418583505536,0.0,0.4265479541959757,CHI>MOT,5,6,TYP,44
167.cha.conv.txt-select.txt-rand.txt,32,0.4166666666666667,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.41828220954411854,MOT>CHI,6,8,TYP,44
167.cha.conv.txt-select.txt-rand.txt,33,0.2721655269759087,0.0,0.2721655269759087,0.0,0.0,0.0,0.0,0.0,0.5919256119897544,CHI>MOT,8,3,TYP,44
167.cha.conv.txt-select.txt-rand.txt,34,0.280056016805602,0.0,0.5962847939999439,0.0,0.0,0.0,0.0,0.0,0.5393486915114478,MOT>CHI,3,12,TYP,44
167.cha.conv.txt-select.txt-rand.txt,35,0.40422604172722165,0.0,0.40824829046386296,0.0,0.0,0.0,0.12171612389003691,0.0,0.5073313085437455,CHI>MOT,12,9,TYP,44
167.cha.conv.txt-select.txt-rand.txt,36,0.7071067811865475,0.35355339059327373,0.7071067811865475,0.35355339059327373,0.0,0.0,0.0,0.0,0.31726561549812904,MOT>CHI,9,2,TYP,44
167.cha.conv.txt-select.txt-rand.txt,37,0.7071067811865475,0.4082482904638631,0.7071067811865475,0.4082482904638631,0.0,0.0,0.0,0.0,0.35027725180563807,CHI>MOT,2,7,TYP,44
167.cha.conv.txt-select.txt-rand.txt,38,0.5773502691896257,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.4900447624767452,MOT>CHI,7,3,TYP,44
167.cha.conv.txt-select.txt-rand.txt,39,0.5107539184552492,0.0,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.4043015407262456,CHI>MOT,3,19,TYP,44
167.cha.conv.txt-select.txt-rand.txt,40,0.14744195615489714,0.0,0.14433756729740646,0.0,0.0,0.0,0.0,0.0,0.17386368570300992,MOT>CHI,19,1,TYP,44
167.cha.conv.txt-select.txt-rand.txt,41,0.0,0.0,0.6882472016116852,0.0,0.0,0.0,0.0,0.0,0.1495492580068427,CHI>MOT,1,10,TYP,44
167.cha.conv.txt-select.txt-rand.txt,42,0.0,0.0,0.0,0.0,0.16666666666666669,0.0,0.16666666666666669,0.0,0.18276225189557627,MOT>CHI,10,3,TYP,44
167.cha.conv.txt-select.txt-rand.txt,43,0.2886751345948129,0.0,0.2886751345948129,0.0,0.0,0.0,0.0,0.0,0.12322077087304062,CHI>MOT,3,4,TYP,44
167.cha.conv.txt-select.txt-rand.txt,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30785043671731716,MOT>CHI,4,3,TYP,44
167.cha.conv.txt-select.txt-rand.txt,45,0.5070925528371099,0.2886751345948129,0.5070925528371099,0.2886751345948129,0.0,0.0,0.0,0.0,0.12791381708574834,CHI>MOT,3,7,TYP,44
167.cha.conv.txt-select.txt-rand.txt,46,0.6201736729460423,0.5000000000000001,0.6201736729460423,0.5000000000000001,0.2857142857142857,0.0,0.2857142857142857,0.0,0.5765429379076233,MOT>CHI,7,7,TYP,44
167.cha.conv.txt-select.txt-rand.txt,47,0.26919095102908275,0.12909944487358058,0.46475800154489005,0.12909944487358058,0.0,0.0,0.0,0.0,0.4017706919875794,CHI>MOT,7,11,TYP,44
167.cha.conv.txt-select.txt-rand.txt,48,0.40482045237636827,0.0,0.3882901373576604,0.0,0.0,0.0,0.0,0.0,0.46553684506542314,MOT>CHI,11,9,TYP,44
167.cha.conv.txt-select.txt-rand.txt,49,0.28408832969137404,0.0,0.2724746304565331,0.0,0.06804138174397717,0.0,0.18257418583505539,0.0,0.5671205417181088,CHI>MOT,9,22,TYP,44
167.cha.conv.txt-select.txt-rand.txt,50,0.4580786674510946,0.0,0.4635525346505532,0.05184758473652128,0.0,0.0,0.0,0.0,0.5120163238880147,MOT>CHI,22,9,TYP,44
167.cha.conv.txt-select.txt-rand.txt,51,0.18257418583505536,0.0,0.4629100498862757,0.0,0.0,0.0,0.0,0.0,0.29336313967144856,CHI>MOT,9,6,TYP,44
167.cha.conv.txt-select.txt-rand.txt,52,0.2886751345948129,0.0,0.4082482904638631,0.0,0.0,0.0,0.0,0.0,0.207063147397621,MOT>CHI,6,2,TYP,44
